391415,394757,3342,0,79712,3,760,86,128,3.55
395957,399286,3329,0,79712,3,760,84,128,3.57
400485,403819,3334,0,79712,3,760,77,128,3.56
405028,408371,3343,0,79712,3,760,72,128,3.55
409567,412905,3338,0,79712,3,760,76,128,3.56
414105,417441,3336,0,79712,3,760,80,128,3.56
418648,421978,3330,0,79712,3,760,82,128,3.57
423188,426529,3341,0,79712,3,760,83,128,3.55
427715,431053,3338,0,79712,3,760,76,128,3.56
432245,435566,3321,0,79712,3,760,76,128,3.58
436818,440153,3335,0,79712,3,760,77,128,3.56
441345,444679,3334,0,79712,3,760,85,128,3.56
445918,449259,3341,0,79712,3,760,81,128,3.55
450446,453780,3334,0,79712,3,760,80,128,3.56
454990,458322,3332,0,79712,3,760,82,128,3.56
459517,462853,3336,0,79712,3,760,85,128,3.56
464058,467394,3336,0,79712,3,760,80,128,3.56
468596,471932,3336,0,79712,3,760,81,128,3.56
473139,476475,3336,0,79712,3,760,81,128,3.56
477685,481021,3336,0,79712,3,760,82,128,3.56
482218,485551,3334,0,79712,3,760,79,128,3.56
486747,490081,3334,0,79712,3,760,87,128,3.56
491290,494624,3334,0,79712,3,760,74,128,3.56
495826,499169,3343,0,79712,3,760,79,128,3.55
512495,515829,3334,1,79712,3,760,78,128,3.56
517026,520358,3332,0,79712,3,760,81,128,3.56
521576,524918,3342,0,79712,3,760,77,128,3.55
538277,541617,3340,1,79712,3,760,83,128,3.56
542816,546151,3335,0,79712,3,760,84,128,3.56
547356,550691,3335,0,79712,3,760,86,128,3.56
551886,555222,3336,0,79712,3,760,82,128,3.56
556414,559749,3335,0,79712,3,760,72,128,3.56
573126,576459,3333,1,79712,3,760,81,128,3.56
577667,581002,3335,0,79712,3,760,87,128,3.56
582195,585528,3333,0,79712,3,760,85,128,3.56
586739,590070,3331,0,79712,3,760,79,128,3.56
591278,594613,3335,0,79712,3,760,79,128,3.56
595816,599152,3336,0,79712,3,760,76,128,3.56
600346,603681,3335,0,79712,3,760,84,128,3.56
604886,608222,3336,0,79712,3,760,81,128,3.56
