147080,148473,1393,0,82784,1,242,86,128,2.71
148598,149984,1386,0,82784,1,242,80,128,2.73
150109,151490,1381,0,82784,1,242,83,128,2.74
151627,153012,1385,0,82784,1,242,82,128,2.73
153133,154520,1387,0,82784,1,242,86,128,2.73
154656,156037,1381,0,82784,1,242,79,128,2.74
156175,157563,1388,0,82784,1,242,78,128,2.72
157697,159085,1388,0,82784,1,242,81,128,2.72
159210,160597,1387,0,82784,1,242,78,128,2.73
160719,162107,1388,0,82784,1,242,85,128,2.72
162226,163613,1387,0,82784,1,242,85,128,2.73
163744,165129,1385,0,82784,1,242,73,128,2.73
165259,166645,1386,0,82784,1,242,81,128,2.73
166767,168154,1387,0,82784,1,242,78,128,2.73
168279,169667,1388,0,82784,1,242,82,128,2.72
169808,171193,1386,0,82784,1,242,83,128,2.73
171314,172701,1387,0,82784,1,242,81,129,2.73
172828,174208,1380,0,82784,1,242,82,128,2.74
174348,175735,1387,0,82784,1,242,82,128,2.73
175867,177255,1388,0,82784,1,242,81,128,2.72
177399,178785,1386,0,82784,1,242,90,128,2.73
178927,180307,1380,0,82784,1,242,80,128,2.74
180489,181879,1390,0,82784,1,242,85,128,2.72
182005,183391,1386,0,82784,1,242,90,128,2.73
183527,184916,1389,0,82784,1,242,83,128,2.72
185045,186432,1387,0,82784,1,242,81,128,2.73
186568,187955,1388,0,82784,1,242,86,128,2.72
188076,189464,1388,0,82784,1,242,79,128,2.72
189594,190982,1388,0,82784,1,242,78,128,2.72
191117,192504,1387,0,82784,1,242,81,128,2.73
192633,194019,1386,0,82784,1,242,79,128,2.73
194146,195533,1387,0,82784,1,242,79,128,2.73
195663,197047,1384,0,82784,1,242,82,128,2.73
197168,198544,1376,0,82784,1,242,79,128,2.75
198684,200071,1387,0,82784,1,242,77,128,2.73
200198,201586,1388,0,82784,1,242,89,128,2.72
201717,203105,1388,0,82784,1,242,80,128,2.72
203228,204613,1385,0,82784,1,242,77,128,2.73
204754,206141,1387,0,82784,1,242,82,128,2.73
206276,207663,1387,0,82784,1,242,82,128,2.73
