2228364,2229743,1379,0,79984,1,238,81,128,2.70
2230904,2232283,1379,0,79984,1,238,84,128,2.70
2233415,2234796,1381,0,79984,1,238,86,128,2.69
2235930,2237312,1382,0,79984,1,238,76,128,2.69
2238448,2239830,1382,0,79984,1,238,81,128,2.69
2240957,2242340,1383,0,79984,1,238,80,128,2.69
2243480,2244861,1382,0,79984,1,238,77,128,2.69
2246004,2247384,1380,0,79984,1,238,86,128,2.69
2248529,2249910,1381,0,79984,1,238,82,128,2.69
2251048,2252431,1383,0,79984,1,238,82,128,2.69
2253579,2254959,1380,0,79984,1,238,83,128,2.69
2256093,2257474,1381,0,79984,1,238,91,128,2.69
2259388,2260770,1382,0,79984,1,238,82,128,2.69
2261896,2263276,1380,0,79984,1,238,88,128,2.69
2264415,2265796,1381,0,79984,1,238,77,128,2.69
2266936,2268315,1379,0,79984,1,238,85,128,2.70
2269457,2270838,1381,0,79984,1,238,95,128,2.69
2271972,2273353,1381,0,79984,1,238,83,128,2.69
2274493,2275873,1380,0,79984,1,238,85,128,2.69
2277007,2278387,1380,0,79984,1,238,79,128,2.69
2279525,2280900,1375,0,79984,1,238,83,128,2.70
2282037,2283418,1381,0,79984,1,238,88,128,2.69
2284606,2285981,1375,0,79984,1,238,80,128,2.70
2287123,2288500,1377,0,79984,1,238,88,128,2.70
2289627,2291008,1381,0,79984,1,238,83,128,2.69
2292139,2293521,1382,0,79984,1,238,87,128,2.69
2294656,2296036,1380,0,79984,1,238,89,128,2.69
2297167,2298550,1383,0,79984,1,238,88,128,2.69
2299692,2301067,1375,0,79984,1,238,87,128,2.70
2302216,2303592,1376,0,79984,1,238,82,128,2.70
2304745,2306123,1378,0,79984,1,238,81,128,2.70
2307256,2308636,1380,0,79984,1,238,85,128,2.69
2309779,2311159,1380,0,79984,1,238,88,128,2.69
2312313,2313691,1378,0,79984,1,238,80,128,2.70
2314816,2316196,1381,0,79984,1,238,76,128,2.69
2317325,2318707,1382,0,79984,1,238,78,128,2.69
2319836,2321218,1382,0,79984,1,238,85,128,2.69
2322355,2323736,1381,0,79984,1,238,96,128,2.69
2324874,2326257,1383,0,79984,1,238,91,128,2.69
2327389,2328769,1380,0,79984,1,238,74,128,2.69
