2031904,2035244,3340,0,79792,3,758,80,128,3.55
2036436,2039769,3333,0,79792,3,758,80,128,3.55
2040967,2044303,3336,0,79792,3,758,87,128,3.55
2045507,2048840,3333,0,79792,3,758,83,128,3.55
2050047,2053379,3332,0,79792,3,758,81,128,3.55
2054594,2057928,3334,0,79792,3,758,79,128,3.55
2059115,2062449,3334,0,79792,3,758,89,128,3.55
2063637,2066969,3332,0,79792,3,758,90,128,3.55
2068167,2071502,3335,0,79792,3,758,73,128,3.55
2072704,2076040,3336,0,79792,3,758,78,128,3.55
2077238,2080571,3333,0,79792,3,758,86,128,3.55
2081779,2085113,3334,0,79792,3,758,82,128,3.55
2086306,2089640,3334,0,79792,3,758,85,128,3.55
2090826,2094161,3335,0,79792,3,758,90,128,3.55
2095357,2098689,3332,0,79792,3,758,83,128,3.55
2099908,2103240,3332,0,79792,3,758,77,128,3.55
2104455,2107791,3336,0,79792,3,758,85,128,3.55
2108986,2112321,3335,0,79792,3,758,82,128,3.55
2113525,2116858,3333,0,79792,3,758,85,128,3.55
2118066,2121399,3333,0,79792,3,758,89,128,3.55
2122606,2125945,3339,0,79776,3,758,85,128,3.55
2127145,2130479,3334,0,79792,3,758,79,128,3.55
2131667,2135013,3346,0,79776,3,758,75,128,3.54
2136206,2139540,3334,0,79792,3,758,86,128,3.55
2140728,2144058,3331,0,79792,3,758,86,128,3.56
2145257,2148590,3333,0,79792,3,758,89,128,3.55
2149807,2153143,3336,0,79792,3,758,85,128,3.55
2154355,2157686,3331,0,79792,3,758,86,128,3.56
2158877,2162212,3335,0,79792,3,758,87,128,3.55
2163405,2166738,3333,0,79792,3,758,83,128,3.55
2167926,2171261,3335,0,79792,3,758,85,128,3.55
2172466,2175798,3332,0,79792,3,758,82,128,3.55
2177008,2180341,3333,0,79792,3,758,87,128,3.55
2181542,2184879,3337,0,79792,3,758,87,128,3.55
2198156,2201494,3338,1,79792,3,758,88,128,3.55
2202674,2206008,3334,0,79792,3,758,81,128,3.55
2207207,2210537,3330,0,79792,3,758,72,128,3.56
2211746,2215084,3338,0,79792,3,758,80,128,3.55
2216275,2219607,3333,0,79792,3,758,83,128,3.55
2220806,2224138,3332,0,79792,3,758,85,128,3.55
