700379,701761,1382,0,79952,1,238,81,128,2.69
702896,704271,1375,0,79952,1,238,90,128,2.70
705428,706797,1369,0,79952,1,238,80,128,2.72
707966,709341,1375,0,79952,1,238,85,128,2.70
710498,711871,1373,0,79952,1,238,80,128,2.71
713034,714410,1376,0,79952,1,238,84,128,2.70
715558,716932,1374,0,79952,1,238,87,128,2.71
718092,719467,1375,0,79952,1,238,75,128,2.70
720603,721985,1383,0,79952,1,238,79,128,2.69
723115,724494,1379,0,79952,1,238,73,128,2.70
725634,727013,1379,0,79952,1,238,75,128,2.70
728170,729545,1375,0,79952,1,238,82,128,2.70
730701,732076,1375,0,79952,1,238,82,128,2.70
733220,734600,1380,0,79952,1,238,82,128,2.69
735758,737133,1375,0,79952,1,238,82,128,2.70
738285,739665,1380,0,79952,1,238,78,128,2.69
740803,742183,1380,0,79952,1,238,82,128,2.69
744117,745493,1376,0,79952,1,238,86,128,2.70
746633,748013,1380,0,79952,1,238,76,128,2.69
749171,750546,1375,0,79952,1,238,82,128,2.70
751689,753068,1379,0,79952,1,238,77,128,2.70
754213,755593,1380,0,79952,1,238,81,128,2.69
756787,758161,1374,0,79952,1,238,77,128,2.71
759319,760687,1368,0,79952,1,238,82,128,2.72
761859,763234,1375,0,79952,1,238,87,128,2.70
764366,765740,1374,0,79952,1,238,89,128,2.71
766898,768272,1374,0,79952,1,238,79,128,2.71
769428,770802,1374,0,79952,1,238,73,128,2.71
771953,773326,1373,0,79952,1,238,83,128,2.71
774465,775846,1381,0,79952,1,238,82,128,2.69
776997,778372,1375,0,79952,1,238,84,128,2.70
779517,780891,1374,0,79952,1,238,73,128,2.71
782048,783421,1373,0,79952,1,238,80,128,2.71
784582,785957,1375,0,79952,1,238,72,128,2.70
787112,788487,1375,0,79952,1,238,78,128,2.70
789632,791007,1375,0,79952,1,238,87,128,2.70
792143,793525,1382,0,79952,1,238,84,128,2.69
794673,796054,1381,0,79952,1,238,83,128,2.69
797213,798588,1375,0,79952,1,238,77,128,2.70
799718,801098,1380,0,79952,1,238,81,128,2.69
