199430,200824,1394,0,82768,1,242,80,128,2.71
200948,202334,1386,0,82768,1,242,80,128,2.73
202453,203840,1387,0,82768,1,242,89,128,2.73
203976,205362,1386,0,82768,1,242,84,128,2.73
205489,206875,1386,0,82768,1,242,80,128,2.73
206997,208383,1386,0,82768,1,242,82,128,2.73
208516,209903,1387,0,82768,1,242,82,128,2.73
210037,211426,1389,0,82768,1,242,81,128,2.72
211557,212942,1385,0,82768,1,242,85,128,2.73
213073,214452,1379,0,82768,1,242,85,128,2.74
214597,215984,1387,0,82768,1,242,85,128,2.73
217639,219025,1386,0,82768,1,242,79,128,2.73
219147,220535,1388,0,82768,1,242,86,128,2.72
220677,222065,1388,0,82768,1,242,86,128,2.72
222206,223593,1387,0,82768,1,242,81,128,2.73
223737,225131,1394,0,82752,1,242,84,128,2.71
225265,226653,1388,0,82768,1,242,72,128,2.72
226794,228179,1385,0,82768,1,242,74,128,2.73
228317,229704,1387,0,82768,1,242,88,128,2.73
229846,231234,1388,0,82768,1,242,77,128,2.72
231377,232764,1387,0,82768,1,242,81,128,2.73
232909,234295,1386,0,82768,1,242,81,128,2.73
236007,237404,1397,0,82768,1,242,77,128,2.71
237534,238920,1386,0,82768,1,242,72,128,2.73
239867,241258,1391,0,82768,1,242,81,128,2.72
241389,242777,1388,0,82768,1,242,86,128,2.72
242894,244280,1386,0,82768,1,242,81,128,2.73
244417,245803,1387,0,82768,1,242,87,128,2.73
245925,247313,1388,0,82768,1,242,74,128,2.72
247444,248832,1388,0,82768,1,242,77,128,2.72
248964,250350,1386,0,82768,1,242,78,128,2.73
250485,251873,1388,0,82768,1,242,77,128,2.72
252007,253396,1389,0,82768,1,242,80,128,2.72
253513,254898,1385,0,82768,1,242,81,128,2.73
255017,256403,1386,0,82768,1,242,80,128,2.73
256532,257919,1387,0,82768,1,242,82,128,2.73
258054,259440,1386,0,82768,1,242,86,128,2.73
259575,260963,1388,0,82768,1,242,84,128,2.72
