659935,663271,3336,0,79728,3,760,78,133,3.56
664488,667828,3340,0,79728,3,760,78,132,3.56
669025,672361,3336,0,79728,3,760,88,133,3.56
673553,676890,3337,0,79728,3,760,82,133,3.56
678066,681393,3327,0,79728,3,760,85,133,3.57
682588,685926,3338,0,79728,3,760,83,133,3.56
688173,691516,3343,0,79728,3,760,78,133,3.55
692719,696051,3332,0,79728,3,760,83,133,3.56
697267,700608,3341,0,79728,3,760,80,133,3.55
713909,717246,3337,1,79728,3,760,80,133,3.56
718459,721801,3342,0,79728,3,760,84,132,3.55
722977,726312,3335,0,79728,3,760,77,133,3.56
727508,730842,3334,0,79728,3,760,81,133,3.56
732037,735372,3335,0,79728,3,760,82,133,3.56
736580,739908,3328,0,79728,3,760,78,133,3.57
741143,744485,3342,0,79728,3,760,84,133,3.55
745692,749025,3333,0,79728,3,760,83,133,3.56
750215,753550,3335,0,79728,3,760,84,133,3.56
754780,758122,3342,0,79728,3,760,79,133,3.55
759316,762652,3336,0,79728,3,760,86,133,3.56
763827,767165,3338,0,79728,3,760,80,133,3.56
768367,771703,3336,0,79728,3,760,74,133,3.56
772896,776244,3348,0,79728,3,760,76,133,3.55
777440,780774,3334,0,79728,3,760,79,133,3.56
781969,785306,3337,0,79728,3,760,81,133,3.56
786512,789851,3339,0,79728,3,760,80,133,3.56
791042,794379,3337,0,79728,3,760,82,133,3.56
795593,798935,3342,0,79728,3,760,79,133,3.55
800137,803478,3342,0,79728,2,506,87,133,2.37
804704,808047,3343,0,79728,3,760,74,133,3.55
809249,812588,3339,0,79728,3,760,84,133,3.56
813792,817127,3335,0,79728,3,760,81,133,3.56
818347,821690,3343,0,79728,3,760,84,133,3.55
835065,838404,3339,1,79728,3,760,77,134,3.56
839587,842923,3336,0,79728,3,760,83,133,3.56
844117,847454,3337,0,79728,3,760,81,133,3.56
848659,851996,3337,0,79728,3,760,78,134,3.56
853219,856560,3341,0,79728,3,760,78,134,3.55
857747,861082,3335,0,79728,3,760,77,134,3.56
862267,865605,3338,0,79728,3,760,79,134,3.56
