869807,871193,1386,0,79920,1,240,81,134,2.71
872315,873701,1386,0,79920,1,240,75,134,2.71
874842,876223,1381,0,79920,1,240,81,134,2.72
877375,878755,1380,0,79920,1,240,78,134,2.72
879889,881271,1382,0,79920,1,240,77,134,2.71
882417,883799,1382,0,79920,1,240,78,134,2.71
884931,886311,1380,0,79920,1,240,82,134,2.72
887453,888835,1382,0,79920,1,240,82,134,2.71
902159,903541,1382,1,79920,1,240,75,134,2.71
916817,918198,1381,1,79920,1,240,77,134,2.72
919326,920713,1387,0,79920,1,240,77,134,2.70
933936,935313,1377,1,79920,1,240,80,133,2.72
936460,937828,1368,0,79920,1,240,79,133,2.74
938992,940373,1381,0,79920,1,240,76,133,2.72
941513,942901,1388,0,79920,1,240,78,133,2.70
944057,945436,1380,0,79920,1,240,80,133,2.72
946575,947955,1380,0,79920,1,240,85,133,2.72
949113,950494,1381,0,79920,1,240,76,133,2.72
951640,953027,1387,0,79904,1,240,81,133,2.70
954167,955555,1388,0,79792,1,240,84,133,2.70
956700,958085,1385,0,79792,1,240,75,133,2.71
959213,960599,1386,0,79792,1,240,81,133,2.71
961779,963165,1386,0,79792,1,240,80,133,2.71
976454,977824,1370,1,79792,1,240,82,133,2.74
978993,980376,1383,0,79792,1,240,84,133,2.71
981510,982892,1382,0,79792,1,240,79,133,2.71
984042,985423,1381,0,79792,1,240,81,133,2.72
986578,987957,1379,0,79792,1,240,77,133,2.72
989108,990489,1381,0,79792,1,240,76,133,2.72
991638,993020,1382,0,79792,1,240,82,133,2.71
994166,995548,1382,0,79792,1,240,79,133,2.71
996695,998075,1380,0,79792,1,240,76,134,2.72
999227,1000607,1380,0,79792,1,240,74,133,2.72
1001743,1003122,1379,0,79792,1,240,72,134,2.72
1004279,1005660,1381,0,79792,1,240,74,134,2.72
1006812,1008193,1381,0,79792,1,240,77,133,2.72
1009357,1010733,1376,0,79792,1,240,80,134,2.73
1024024,1025400,1376,1,79792,1,240,80,134,2.73
1026563,1027944,1381,0,79792,1,240,77,134,2.72
1029088,1030471,1383,0,79792,1,240,81,133,2.71
