3391446,3394414,2968,0,80112,3,548,84,128,2.88
3395524,3398485,2961,0,80112,3,548,75,127,2.89
3399612,3402586,2974,0,80112,3,548,88,128,2.88
3403694,3406669,2975,0,80112,3,548,79,127,2.88
3407790,3410769,2979,0,80112,3,548,80,127,2.87
3411878,3414857,2979,0,80112,3,548,76,127,2.87
3415972,3418947,2975,0,80112,3,548,80,127,2.88
3420078,3423057,2979,0,80112,3,548,81,127,2.87
3424177,3427148,2971,0,80112,3,548,83,127,2.88
3428279,3431258,2979,0,80112,3,548,74,127,2.87
3432398,3435373,2975,0,80112,3,548,72,127,2.88
3436495,3439470,2975,0,80112,3,548,88,127,2.88
3440610,3443586,2976,0,80112,3,548,87,127,2.88
3456813,3459776,2963,1,80112,3,548,84,127,2.89
3460897,3463872,2975,0,80112,3,548,84,127,2.88
3464996,3467971,2975,0,80112,3,548,78,127,2.88
3469112,3472085,2973,0,80112,3,548,80,127,2.88
3473213,3476187,2974,0,80112,3,548,85,127,2.88
3477327,3480300,2973,0,80112,3,548,79,127,2.88
3481433,3484402,2969,0,80112,3,548,85,127,2.88
3485536,3488513,2977,0,80112,3,548,79,127,2.88
3489664,3492638,2974,0,80112,3,548,76,127,2.88
3493840,3496814,2974,0,80112,3,548,76,127,2.88
3497927,3500909,2982,0,80112,3,548,74,127,2.87
3502013,3504989,2976,0,80112,3,548,77,127,2.88
3506108,3509085,2977,0,80112,3,548,77,127,2.88
3510198,3513166,2968,0,80112,3,548,79,127,2.88
3514279,3517258,2979,0,80112,3,548,79,127,2.87
3518369,3521348,2979,0,80112,3,548,82,127,2.87
3522474,3525441,2967,0,80112,3,548,88,127,2.89
3526558,3529531,2973,0,80112,3,548,79,127,2.88
3531078,3534045,2967,0,80112,3,548,85,127,2.89
3535165,3538147,2982,0,80096,3,548,83,127,2.87
3539267,3542247,2980,0,80112,3,548,76,127,2.87
3543369,3546346,2977,0,80112,3,548,75,127,2.88
3547467,3550440,2973,0,80112,3,548,112,127,2.88
3551589,3554558,2969,0,80112,3,548,82,127,2.88
3555685,3558659,2974,0,80112,3,548,78,127,2.88
3560568,3563542,2974,0,80112,3,548,80,127,2.88
3564679,3567652,2973,0,80112,3,548,79,127,2.88
