3087,87721,84631,7,84880
89966,93304,3338,0,81680,3,760,80,126,3.56
94514,97846,3332,0,81680,3,760,76,126,3.56
99035,102369,3334,0,81680,3,760,77,126,3.56
127817,131155,3338,2,81680,2,506,78,126,2.37
156575,159913,3338,2,81680,3,760,84,126,3.56
173255,176592,3337,1,81680,3,760,82,126,3.56
177804,181136,3332,0,81680,3,760,87,126,3.56
182325,185651,3326,0,81680,3,760,83,126,3.57
429307,432645,3338,20,81680,3,760,82,126,3.56
530709,534047,3338,8,81680,3,760,88,126,3.56
535244,538577,3333,0,81680,3,760,82,126,3.56
539773,543108,3335,0,81680,3,760,84,126,3.56
544307,547638,3331,0,81680,3,760,77,126,3.56
560996,564333,3337,1,81680,3,760,89,126,3.56
565522,568854,3332,0,81680,3,760,86,126,3.56
570035,573360,3325,0,81680,3,760,87,126,3.57
574568,577907,3339,0,81680,3,760,84,126,3.56
857818,861155,3337,23,81680,3,760,91,126,3.56
898699,902036,3337,3,81680,2,506,88,126,2.37
